Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          4891.41000          4891.40513        2.0444023199        0.9978250948        0.115697E+22
          4891.40000          4891.39513        2.0444064994        0.9976308493        0.115674E+22
          4891.39000          4891.38513        2.0444106790        0.9974447257        0.115652E+22
          4891.38000          4891.37513        2.0444148587        0.9972722868        0.115631E+22
          4891.37000          4891.36513        2.0444190383        0.9971189671        0.115613E+22
          4891.36000          4891.35513        2.0444232180        0.9969898065        0.115597E+22
          4891.35000          4891.34513        2.0444273976        0.9968891754        0.115585E+22
          4891.34000          4891.33513        2.0444315773        0.9968205648        0.115576E+22
          4891.33000          4891.32513        2.0444357570        0.9967863717        0.115571E+22
          4891.32000          4891.31513        2.0444399367        0.9967877829        0.115571E+22
          4891.31000          4891.30513        2.0444441165        0.9968247145        0.115575E+22
          4891.30000          4891.29513        2.0444482962        0.9968958186        0.115582E+22
          4891.29000          4891.28513        2.0444524760        0.9969985598        0.115593E+22
          4891.28000          4891.27513        2.0444566558        0.9971293402        0.115608E+22
          4891.27000          4891.26513        2.0444608356        0.9972837393        0.115625E+22
          4891.26000          4891.25513        2.0444650154        0.9974567221        0.115645E+22
          4891.25000          4891.24513        2.0444691953        0.9976429295        0.115665E+22
          4891.24000          4891.23513        2.0444733751        0.9978369501        0.115687E+22
          4891.23000          4891.22513        2.0444775550        0.9980335778        0.115709E+22
          4891.22000          4891.21513        2.0444817349        0.9982280357        0.115731E+22
          4891.21000          4891.20513        2.0444859148        0.9984161510        0.115753E+22
          4891.20000          4891.19513        2.0444900947        0.9985944734        0.115773E+22
          4891.19000          4891.18513        2.0444942747        0.9987603313        0.115791E+22
          4891.18000          4891.17513        2.0444984546        0.9989118283        0.115808E+22
          4891.17000          4891.16513        2.0445026346        0.9990477677        0.115823E+22
          4891.16000          4891.15513        2.0445068146        0.9991675739        0.115836E+22
          4891.15000          4891.14513        2.0445109946        0.9992710390        0.115848E+22
          4891.14000          4891.13513        2.0445151747        0.9993581072        0.115857E+22
          4891.13000          4891.12513        2.0445193547        0.9994285234        0.115865E+22
          4891.12000          4891.11513        2.0445235348        0.9994814190        0.115870E+22
          4891.11000          4891.10513        2.0445277149        0.9995148740        0.115873E+22
          4891.10000          4891.09513        2.0445318950        0.9995255828        0.115874E+22
          4891.09000          4891.08513        2.0445360751        0.9995088376        0.115871E+22
          4891.08000          4891.07513        2.0445402552        0.9994591051        0.115865E+22
          4891.07000          4891.06513        2.0445444353        0.9993714093        0.115854E+22
          4891.06000          4891.05513        2.0445486155        0.9992434962        0.115839E+22
          4891.05000          4891.04513        2.0445527957        0.9990783397        0.115819E+22
          4891.04000          4891.03513        2.0445569759        0.9988861101        0.115796E+22
          4891.03000          4891.02513        2.0445611561        0.9986845275        0.115772E+22
          4891.02000          4891.01513        2.0445653363        0.9984968068        0.115750E+22
          4891.01000          4891.00513        2.0445695166        0.9983472210        0.115732E+22
          4891.00000          4890.99513        2.0445736969        0.9982553566        0.115720E+22
          4890.99000          4890.98513        2.0445778772        0.9982309176        0.115717E+22
          4890.98000          4890.97513        2.0445820575        0.9982709316        0.115721E+22
          4890.97000          4890.96513        2.0445862378        0.9983603805        0.115730E+22
          4890.96000          4890.95513        2.0445904181        0.9984760765        0.115743E+22
          4890.95000          4890.94513        2.0445945985        0.9985923139        0.115756E+22
          4890.94000          4890.93513        2.0445987788        0.9986864197        0.115766E+22
          4890.93000          4890.92513        2.0446029592        0.9987425059        0.115772E+22
          4890.92000          4890.91513        2.0446071396        0.9987527236        0.115773E+22
          4890.91000          4890.90513        2.0446113201        0.9987163216        0.115768E+22
          4890.90000          4890.89513        2.0446155005        0.9986374563        0.115758E+22
          4890.89000          4890.88513        2.0446196810        0.9985228026        0.115744E+22
          4890.88000          4890.87513        2.0446238614        0.9983796907        0.115727E+22
          4890.87000          4890.86513        2.0446280419        0.9982150414        0.115707E+22
          4890.86000          4890.85513        2.0446322224        0.9980350076        0.115686E+22
          4890.85000          4890.84513        2.0446364030        0.9978450583        0.115663E+22
          4890.84000          4890.83513        2.0446405835        0.9976502383        0.115640E+22
          4890.83000          4890.82513        2.0446447641        0.9974554142        0.115617E+22
          4890.82000          4890.81513        2.0446489446        0.9972654195        0.115594E+22
          4890.81000          4890.80513        2.0446531252        0.9970850753        0.115572E+22
          4890.80000          4890.79513        2.0446573058        0.9969191090        0.115552E+22
          4890.79000          4890.78513        2.0446614865        0.9967720132        0.115535E+22
